439	" He had a ground-floor, one-bedroom condo in lower Manhattan. The news about the coming hurricane was frightening. He asked his sister if he could stay in her studio apartment for a day or so. She welcomed him in. The hurricane was even worse than had been predicted. Water flooded his condo. His building had no power for four months. His sister put up with him all that time. When he finally moved back into his condo, she said, ""I'm so glad you're leaving."" He said, ""Me, too."" A few months later, she called him. She said, ""I need a favor."" He said, ""Anything. I owe you big-time."" She said, ""My youngest son Jerry, your nephew, just transferred to NYU. He needs a place to live until he graduates in two years."" He said, ""Two years?! C'mon! How about four months?"" She said, ""Sure. If he can graduate in four months."""
440	" Joey and Stacy finished their meal. The waiter brought them some fortune cookies. Stacy broke open her cookie. Joey asked, ""What does it say?"" She said, ""It says that I'll see a special person soon."" Just then, her mom walked into the restaurant. They hugged each other. Joey opened his cookie. He said, ""Mine says that I'm about to come into some money."" Just then, his friend Scott walked in. Scott said, ""I saw your car outside. Here's the $20 I borrowed last week."" Joey said, ""Boy, these fortune cookies are right on the mark today, aren't they?"" He opened another cookie. He said, ""It says a ticket is in my future. Oh, boy! I just entered a drawing for the Stones concert next week. I'm going to win a concert ticket!"" Just then, Caroline walked in. She said, ""Joey! The meter maid is outside standing next to your car."""
441	 He was sitting on a crowded B train. He was wedged between two other passengers. He had no wiggle room. He felt his right leg tingling. It was going to sleep. He knew, if he just stood up before his stop, his leg would slowly wake up. But he remained sitting. Five minutes later, the train pulled into his station. He stood up. From sole to hip, he couldn't feel any part of his right leg. As best he could, he quickly hobbled out of the train and onto the platform. He felt a sharp pain in his right knee. He must have put too much weight on the knee, which he had injured years ago in a skiing accident. He immediately took the northbound B train home. His knee was killing him. He hobbled straight to bed. Once again, he thought, I've paid the price for ignoring common sense.
442	" He was watching TV. The commercials started. One after another they came, like subway riders going through turnstiles. Five minutes later, the program resumed. Ten minutes later, a new cluster of commercials started. Five minutes later, the program resumed. During this part of the program, he saw three new commercials at the bottom of his TV screen. Then, a new cluster of commercials began. He said, ""This is getting ridiculous. It's bad enough that we already get one minute of commercials for every two minutes of programming. But now, they're sneaking in commercials during the program at the bottom of the screen."" His son said, ""That's the price you pay for free TV. But you ain't seen nothing yet. Guess what's around the corner? They're developing hologram TV. The pitchmen for commercials will come out of the TV. They'll sit next to you on your sofa to sell their products!"""
443	" They got on the plane. He said, ""Don't be so nervous. Air travel is 200 times safer than car travel."" She said, ""I don't care if it is 200 times. It only takes one time. Besides, we're flying over the Pacific. I can't swim."" He said, ""Swim? Ha! One, if we crash into the ocean, the crash will probably kill you. Two, even if you could swim, sharks can swim faster. Three, this plane has plenty of life vests. If you're lucky enough to survive a crash with your life vest on, you can just relax. You'll float like a beach ball."" She said, ""OK. Then what?"" He said, ""Then what? What do you think? You're in the middle of the Pacific Ocean. Nobody's going to find you and rescue you. You'll probably die a slow death from thirst or exposure. If you're lucky, you'll get eaten immediately by sharks."""
444	 The subway car was crowded, but she managed to find a seat. An unkempt old man with a beard was sitting next to her. He was reading a newspaper. On the floor, between his feet, was a dirty-looking bag. Well, at least he doesn't smell, she thought. The man was reading the newspaper almost at arm's length. Because his seat was perpendicular to hers, his left hand was close to her face. He turned the pages rapidly. He brought his hands together and then extended them each time he turned a page. She felt uncomfortable. She worried that his hand might accidentally touch her face. She was about to stand up. But then, he folded the paper neatly. Thank goodness, she thought. He opened his bag and put the paper in it. She looked in. She saw at least a dozen more newspapers. He pulled one out. She stood up.
445	" The teacher asked his twelfth-grade students to name the most important invention. Among other things, they named the Internet, computers, smart phones, bicycles, and light bulbs. They named fishhooks, sewing machines, clocks, electric guitars, cat litter, and indoor plumbing. He asked, ""Now, which is most important to you?"" They voted. Smart phones were most important. He said, ""Okay. I want all of you to promise me one thing. Promise not to use any bathrooms or water fountains for the next 24 hours. If you need a drink of water, go to the river. If you need to wash or bathe, go to the river. If you need to go to the bathroom, go to the river."" The students groaned. The teacher asked, ""Shall we vote again?"" Peter said, ""No. We got it. Indoor plumbing isn't sexy, but it's better than all the other inventions combined."" The others murmured and nodded."
446	" Bob said, ""Boy, does my wife complain. Yesterday, she complained that I didn't rinse my mouth thoroughly after brushing my teeth. She could still smell toothpaste on my breath. She hates the smell of mint."" Bill said, ""My wife's like yours. Yesterday, she complained that I left the toilet seat up. I did, but it was the first time in about six months. I mean, c'mon, give a guy a break."" Bob said, ""I've learned one thing over the years. If you say Yes, Dear often enough, loud enough, and fast enough, they complain less."" Bill said, ""But be careful. My wife complained last night that I said Yes, Dear too fast."" Bob asked, ""Too fast? How can you say it too fast?"" Bill said, ""She said that I said Yes, Dear before she had even finished talking. It proved that I wasn't listening-'as usual!'-to her every word."""
447	" She was on her way to work. It was a chilly, sunny morning. She waited for the crosswalk signal to turn white. She started walking across the street. She didn't see the car. The driver didn't see her in time. She flew through the air. She landed hard. The driver got out of his car. He helped her up. He asked her if she was okay. She said, ""There's something wrong with my shoulder. It really hurts."" He said, ""Your shoulder looks okay to me. You shouldn't have been crossing against the light."" She asked, ""Are you saying this was my fault? Where's my purse? Would you find my purse, please?"" He retrieved her purse from the street. She dug her phone out of her purse. He said, ""I'm going for help. I'll be back."" She memorized his license plate as he drove away. She dialed 911. He didn't return."
448	" Daniel was watching the TV news with his daughter. A ""white guy on the loose"" had stabbed 14 people. Daniel said, ""You know, every day we see or read about many events that mean nothing to us personally. For example, perhaps the biggest news story in my life was 'man steps on the moon.' But that news didn't affect my life one bit. So, what was the importance of it to me? Nada. Zilch."" His daughter said, ""But news about Hurricane Sandy helped us prepare for it. That was important."" Daniel said, ""Yes, it was. But strictly speaking, that wasn't news-it was the weather. The weather does affect us personally. It is important. But news has little value except as entertainment. It's something to talk about. It's not personal. Media news is about what happens to others. For us, its major importance is to satisfy our need to gossip."""
449	" Sheila and Jay were discussing their health. Sheila said, ""My feet are killing me. My doctor says I should soak them nightly."" Jay said, ""I've got poor circulation in my left foot. My doctor says he might have to amputate some toes."" She said, ""I fell and hurt my wrist. My doctor gave me some painkillers."" Jay said, ""I have some kind of infection in my forearm. My doctor says he might have to cut off my hand."" She said, ""A bee was in my can of soda. It stung my tongue. My doctor says it'll heal by itself."" Jay said, ""My doctor thinks I have tongue cancer. He might remove half my tongue."" She said, ""My doctor's retiring soon. I need to find a new doctor."" Jay asked, ""Do you want my doctor's number?"" She said, ""Goodness, no! Just think what he'd propose if I had a bad headache!"""
450	" Fred asked Joan, ""Would you lend me $2? I want to buy a lottery scratch-off. I'll pay you back tomorrow."" She said, ""Sure. Just remember me if you win something."" He bought a scratch-off. He used a dime to reveal the hidden numbers and symbols. He said, ""Holy cow! Look at this!"" He had won $1,000. She said, ""Good for you!"" The next day, Fred paid Joan back her $2. She said, ""You said you'd remember me if you won something."" He said, ""No, I didn't. All I said was I'd pay you back your $2. I didn't promise you part of any winnings."" She said, ""If I hadn't lent you $2, you wouldn't have won anything. Don't you think you owe me half of your winnings?"" He asked, ""What if the scratch-off had been a loser? Then I would have owed you only a dollar-half of my losings?"""
451	" She said, ""You are so lazy. I think we should get a divorce."" He said, ""You don't divorce someone just because they're a little bit lazy. What is it this time?"" She said, ""Go look at the faucet spout in the bathroom. Look at your soap dish."" He went into the bathroom. He saw nothing unusual. He asked, ""What are you talking about?"" She entered the bathroom. She pointed at a big, white spot atop the faucet spout. She asked, ""What's this? Paint?"" He said, ""No, dear. It's just a little toothpaste spit."" He wet his hands and wiped off the dried spit. He said, ""You are so picky. What else?"" She lifted the bar of soap from his soap dish. She pointed at the soap scum covering the dish. She said, ""Look at that. It's filthy!"" He said, ""Filthy? It's just old soap. Soap can't be filthy. It's soap!"""
452	" She got a computer magazine in the mail. She hadn't ordered it. In fact, she'd never even heard of it. The expiration date was on the address label. It was 12 months away. She read the whole magazine within the next few days. A while later, her uncle called. He asked, ""Did you get the magazine?"" She said, ""Yes, I did. So you're the person who ordered it. I really like it. Thank you."" He said, ""You're welcome. I know you're taking computer courses in college. So I thought this might interest you. It's the least I could do for my favorite niece."" She thanked him again. The year went by. Her subscription ended. She waited for another month, just in case her uncle was going to renew her subscription. He didn't. She renewed it herself. It was only $12 a year. Twelve dollars, she thought, for his ""favorite"" niece."
453	" Al took the 6 Train to Hunter College. The Math Teachers Society was having its annual conference. Al was a new member. He had created a handout for the other teachers. It described his new math website. His site had hundreds of math exercises and games. Using his own students, he had tested it thoroughly. He felt it was a winner. But he was anxious. Maybe the society chairwoman wouldn't let him distribute his handout. She might be upset because he hadn't e-mailed her about it earlier. She might think his handout was rubbish. She might even laugh at him! She might kick him out of the conference. She might report him to his principal. When he got to the West Building, he tracked her down. Nervously, he asked if he could distribute his handout. She studied it. Then she said, ""I love this! I'll make an announcement about it."""
454	" Lester was walking along East 65th Street. A store window's fancy lettering caught his eye. It said, ""Smallbone of Devizes."" Underneath that, it said, ""Hand-made English Cabinetry."" He understood ""cabinetry."" But ""Smallbone of Devizes""? What in the world was that? He went inside the store. Moments later, a man walked down from upstairs. Lester said, ""Hi. I'm just curious. Could you tell me what Smallbone of Devizes means?"" The man smiled and said, ""Smallbone is the surname of Charlie, the founder. Devizes is the name of a small town in England."" Lester said, ""Ohh. That explains it. I guess you hear this question all the time."" The man said, ""You know, you're the first person who's ever asked."" Lester said, ""Really? I've always had a knack for asking questions that others don't."" The man smiled and said, ""No, not really. I was joshing. I hear that question every other day."""
455	" The young woman was standing on the corner near Bloomingdale's. Yellow stickers on her hat said, ""Try This!"" He asked, ""Try what?"" She said, ""I'm handing out samples of a new facial cream. I'm fresh out, but they're bringing me more. Would you like some for your wife or daughter?"" He said, ""Sure. I'll just wait right here till you get more."" He turned his attention to the traffic and the passersby. After a while, he turned around to see if she had received more samples. She wasn't there. He saw her about to enter Bloomingdale's. He ran over to her. She said, ""Oh, there you are. Here are your samples. I thought you had left."" He said, ""Left? I was standing right next to you. I was watching the traffic go by."" She said, ""Well, that's why I thought you had left. I didn't recognize you from the back."""
456	" He got home from work at 10 p.m. His wife was still at work. A note was on the refrigerator. It said, ""I was home for lunch. There are leftovers in the fridge. Just heat and eat. Enjoy!"" What an angel, he thought. She was always thinking of him. He put the leftovers in the microwave. He turned it on. The phone rang. He talked to the caller briefly. He hung up. He got on his computer. He searched for some files. His wife came home. He found the files. He attached them to an email and sent it to the caller. He went into the kitchen. He opened the microwave. It was empty. He marched into the living room. His wife was watching TV while chowing down on the leftovers. He said, ""Hello! I thought that was for me."" She said, ""I'm starving! Thanks for heating it for me."""
457	" He walked into the kitchen. Breakfast dishes had dried in the dish rack on top of the counter. He opened a kitchen cabinet. He grabbed a dish. It touched another dish as he pulled it out of the rack. His wife was in the living room. She heard the clatter as the dishes touched. She walked into the kitchen. She asked, ""Did you wash your hands thoroughly?"" He grinned. He said, ""Yes, dear. I always wash my hands thoroughly before I put the dishes away. Remember when you gave me your hand-washing demonstration in the bathroom? How could I ever forget that? Now don't worry. These dishes will go into the cabinet without a single germ on them. And when I finish, you can bring me my patient."" She asked, ""Patient? What patient?"" He said, ""My hands are as sterile as a surgeon's. I might as well have a patient."""
458	" His niece visited him in Manhattan for a week. He took time off from work. It was her first visit to the Big Apple. When she left, she said, ""You're so lucky to live here. I'm going to move here after college. There's just so many places to go and things to do."" He said, ""Yes, but you need money to enjoy many of the things here. I work about 60 hours a week. I pay my bills every month, with a little money left over. Everyone thinks this city is so glamorous. They film TV shows and movies here. Famous and wealthy people live here. But if you're an ordinary worker, there's no glamour. You work hard. You go home. You eat, watch a little TV, and sleep. Mostly sleep. They call this the city that never sleeps. But for me, sleep is all I want to do."""
459	 He was making the bed. He shook out the quilt. He laid it flat on the mattress. He noticed a brown speck on the quilt. The speck was moving! He took a closer look. It was a bedbug. So, that explained the two red marks on his forearm. He flushed the bedbug down the toilet. He took the quilt and sheet off the bed. He examined the mattress and bed frame. He went back into the bathroom. That bedbug had somehow clung to the quilt when he shook it. Maybe it had survived the flush. It hadn't. He flushed anyway. From that day on, he checked the pillows, sheet, and quilt thoroughly before going to bed and before making the bed. He didn't get bitten again, but his worry didn't go away. There's no such thing as eating just one peanut. There's no such thing as having just one bedbug.
460	" The speaker was addressing a roomful of teachers. He said, ""'Thinking' and 'thinking critically' aren't the same. For example, if you're thinking about what day it is, that's not thinking critically."" He instantly heard some murmuring. A teacher said, ""But that isn't even an example of 'thinking.' If you're thinking about what day it is, you're just trying to remember. Now, remembering may be a part of thinking, but it's not really thinking."" He asked, ""Well, how can it be a part of thinking without being thinking?"" She said, ""A wheel is part of a car, but it's not a car. It's just a wheel."" He said, ""Yes, but you can't compare 'thinking' to a car, can you? One is a process, and the other is a product."" She said, ""You're right about that. I think I'm going to have to think about this some more."" He said, ""Me too."""
461	" Warren was exiting the chilly subway station. A man in tattered clothes was sitting on the landing. His bare feet were black with dirt. As Warren approached, the man extended a dirty, raggedy ""NY Yankees"" cap. He said, ""Please, sir! Please, sir!"" His tone was mournful. Warren figured he was mental. Warren dropped some change into the cap, being careful not to touch the cap. The man thanked him. Warren walked up to street level. He decided to give the man more money. He went back down. Again, the man extended his cap and said, ""Please, sir!"" Warren said, ""Here's a little more."" The man said, ""Thanks. I like your tie."" Maybe he isn't mental, Warren thought. Warren asked, ""Are you a Yankees fan?"" The man said, ""All my life. I love the Yankees, and, naturally, I hate the Red Sox. But I accept money from their fans."" He grinned."
462	" The waiter at IchiUmi asked if they wanted anything to drink. His wife and her friend wanted tea. His wife asked, ""Do you want tea, too?"" He said, ""No. Water's fine."" After the waiter left, they all rose. They grabbed clean plates and visited the buffet line. They returned to their table with plates piled high with fresh crab and other food. As the women ate and talked, he felt a little chilly. He looked at his wife's cup of hot tea. She wasn't drinking it. He asked if he could have it. She said, ""Take it. I don't like it anyway."" That night she scolded him. She said, ""Next time, please order your own cup of tea."" He said, ""But you weren't drinking yours."" She said, ""I don't care. You made it look like we didn't have enough money for an extra cup of tea. I was so embarrassed."""
463	" He was dog-tired. He plopped onto the worn sofa. His sister said, ""You look beat. Did you just run a marathon?"" He said, ""I wish. I can run a marathon in less than four hours. I just finished my shift. It was eight and a half hours. No lunch, no breaks."" She said, ""That's inhuman! That's inhumane! That's illegal! They can't make you work for over eight hours straight without even one break! You need to call a lawyer right now."" He said, ""I'm too tired to call a lawyer. Besides, who can afford one? It was super-busy. My coworker was out sick. I was the only one making sandwiches all day. My manager thanked me. He said to eat anything I wanted after I clocked out. So I did. I think I ate one of everything we sell."" She said, ""You're not tired from working. You're tired from eating!"""
464	" The owner of a Manhattan firm has offered his employees a 15-percent raise. All they have to do is tattoo themselves with the firm's logo-DD. The name of the firm is Double Down. It makes pillows. The owner claims his pillows contain twice as much down as his competitors' pillows. Why did he make the offer? He said, ""It's a unique way to promote our brand. Employees become walking billboards for our pillows."" Many employees jumped at the offer. They now have DD tattooed on their hands or necks. However, others passed on the offer. One woman said, ""No way. What happens if this company goes south? Or I get fired? I'm going to be stuck with DD on my body for the rest of my life? My friend Suzanne already did it. But if she gets fired, she can always say the tattoo stands for her bra size."""
465	" On Alternate Earth, there are Stripers and Checkers. The Stripers have stripes. The Checkers have checks. Stripers and Checkers with only two colors are rich and powerful. Those with four colors are the middle class. Those with eight colors are often jobless and homeless. But even a homeless person looks down on others. If he's a Striper, he looks down on Checkers. If he's a Checker, he looks down on Stripers. The president of one country, Bestoria, is a Striper. The vice president is a Checker. The president was dining with his wife. He said, ""I hate working with this guy. He's rude, he's stubborn, and he's lazy. Checkers are all the same. They'll never change. The parents teach the kids all the wrong things. Then the kids teach their kids the same wrong things. They say that gravity is the strongest force in the world. They're wrong. Tradition is."""
466	" He was walking down Newkirk Avenue in Brooklyn. At an intersection, he looked to the right for oncoming cars. A huge, black tarp caught his eye. It was stuck about 30 feet up in a tree. He figured a storm must have put it there. Walking by a month later, he noticed that the tarp was still there. A meter maid stood nearby. He pointed out the tarp to her. She asked, ""How'd that get up there?"" He said, ""I don't know, but it's pretty ugly. Maybe you can call some city agency to remove it."" She said, ""I'll do that."" He felt good. His suggestion would help beautify the tree and the street. A month later, he looked to see if they'd removed the tarp. His surprise turned to anger. They had removed the tarp, all right. Along with it, the tree. All that remained was a fresh-cut stump."
467	" Their apartment in Manhattan had a walk-in closet. Stacked in the closet were four big, plastic bins. Each bin was full of plastic bags. Each bag was full of things-pens, light bulbs, batteries, bandages, Christmas decorations, and whatnot. Whenever he needed something, all he had to do was dig out a plastic bag. Over the years, however, the bags in the bins had become disorganized. He didn't know which plastic bags were in which bins. He didn't even know which things were in which plastic bags. Searching for anything required patience and prayer. One day, his wife needed some floss. He said, ""I'll go buy you some at Walbrowns."" She said, ""Walbrowns? Why walk all the way to Walbrowns? I thought you had floss in the closet. I thought you had everything in that closet."" He said, ""I do have everything in that closet. But I can't find anything."""
468	" Two retirees were talking about the nearly completed Freedom Tower. Bud said, ""Well, it's taken 12 years, but we're finally going to have a skyscraper in downtown Manhattan again. At 1776 feet, it'll be a tall reminder of our country's roots."" Mo said, ""Yes, it's going to be a glorious day when 1 WTC opens for business and tourists. Terrorists have to realize that if they knock us down, we'll get right back up. The USA will always stand tall. But I'm still worried. What's to stop them from trying again? That's an inviting target, you know."" Bud said, ""Well, I heard we're ready for them this time. The military has leased the 60th floor. There'll be a 24/7 lookout for low-flying planes. Rocket launchers and machine guns will be at the ready. If terrorists try to use jetliners again, the sky will light up like the Fourth of July."""
469	" The Mega Millions lottery was worth $190 million. The Powerball lottery was worth $550 million. Irene, 84, had never bought a lottery ticket in her life. Whenever she had a few extra dollars, she bought treats for her cat. But because both lotteries were headline news, she bought one ticket for each lottery. On Sunday, she heard that there were two winning tickets. They'd been sold in New York. Could one possibly be mine, she wondered. She went online. She checked her Mega ticket. She almost fainted. She had won the Mega! After calming down, she checked her Powerball ticket. She almost fainted again. She had won the Powerball too! Irene became headline news. People complained. They said it wasn't fair. The chances of her winning two huge lotteries were measly. A statistician said, ""She had a better chance of being struck by lightning while turning cartwheels in Times Square."""
470	" The world's number one problem, he thought, was number two. Millions of people have no flush toilets. Their only toilet is Mother Earth. He wanted to help protect the planet from all the poop. He spent months in his lab. Then he conducted hundreds of trials on volunteers. He finally developed a solution. It was a pill. The pill converted poo to gas. He told his girlfriend about it. She was excited. She hated to use public toilets-even the ones at Moonbucks-when nature unexpectedly called. She said, ""It sounds too good to be true. There aren't any side effects?"" He said, ""Well, there's one. The pill produces so much gas that some of it travels upward. Then it exits through your mouth."" She laughed. She said, ""Phew! Talk about bad breath! Nobody will ever swallow that pill."" He said, ""Sure they will. People can get used to anything."""
471	" The TV program ended. He pushed the System button on his remote to turn off the TV. The screen turned black. But there were two light blue boxes on the black screen. One said, ""No Time Information."" The other said, ""No Signal."" He pressed the System button again. The TV picture returned. He pressed the Power button. The two boxes appeared again. He pressed the Power button again. The TV picture returned. He pressed the Power and System buttons at the same time. The two boxes reappeared. He called up his cable company. He said, ""I can't turn off my darn TV!"" The rep asked, ""Where are you aiming the remote?"" He said, ""I'm aiming it at the cable box, of course."" She said, ""No, that's wrong. You have to aim it between the box and your TV. Go ahead. Try it."" He tried it. The TV instantly turned off."
472	" As a youth, Cal was a bully and a thief. One time, he stole a man's wallet. The man grabbed him. Cal punched the man hard. Cal ran, but the police caught him. A judge sentenced Cal to two years in jail. He was released after only six weeks. Ten years later, Cal was rich and famous. His victim phoned him. The victim said, ""Ten years ago, you stole my wallet. Then you punched me in the face. I lost all the vision in my left eye. Back then, you were poor. Now you're rich. I think you owe me a lot of money."" Cal said, ""I don't owe you squat. You shouldn't have grabbed me. You tried to be a hero. Because of you, I spent six weeks behind iron bars. I'll never forget my time in that cell. I paid my debt to society, and society includes you."""
473	" He was on the Q train. At Union Square, two women got on the train. They sat directly across from him. They were attractive women. They looked very much alike. He went back to his magazine. The train stopped at Herald Square. They got up. He got up. He asked the older-looking woman, ""Mother and daughter? Or sisters?"" She smiled and said, ""Hello, Henry, how are you doing? This is my daughter, Liz."" He smiled at Liz and said hello. Both women got off the train. He did too. He was baffled. The woman acted as if she knew him well. She was talking to her daughter on the platform. He wanted to ask, ""Forgive me, please, but how do you know my name? Where did we ever meet?"" But he walked past her. He climbed the stairs to the street. Maybe, if he ever saw her again, he'd ask."
474	" He and his coworker, Sheila, were at Shake Shake in Brooklyn. They had both ordered cheeseburgers, fries, and shakes. He had ordered a coffee shake. She had ordered a chocolate shake. Their buzzer sounded. He went to the pick-up counter. He brought their orders back to their table. The cups containing the shakes were identical. Neither cup was marked Chocolate or Coffee. He didn't know which one was his. He removed the lids from both cups. He looked at the shakes. One was light brown. The other was lighter brown. He asked, ""Which one's coffee?"" Sheila didn't know. He took both shakes back to the counter. He asked a worker, ""Can you help me? Which one's coffee, and which one's chocolate?"" The worker studied the shakes. Pointing, she said, ""This one's coffee."" He asked, ""How can you tell?"" She said, ""Because it looks more like coffee than the other one."""
475	" He said, ""Maybe someday we'll have a big house and a big yard. Then maybe we can have some pets, too."" She said, ""I don't want any pets."" He asked, ""Why not?"" She said, ""When I was four, I had a beautiful white kitten. It got into bed with me one night. I had already gone to sleep. I rolled over on it. The next morning, I found it lying dead in my bed. Then I had a German shepherd. Her name was Lassie. I loved her so much. But my father said she barked too much. He put her in his car. He drove her to his brother's farm 50 miles away. Three months later, Lassie showed up at our home. She was so skinny and weak. I was thrilled to see her again. But my father wasn't. He put her in the car. I never saw her again."""
476	" She walked into the bedroom. Her husband was sitting at his desk. Two of his fingernails were pinching at his face. She said, ""You're pulling out your whiskers again! You promised me you were going to stop doing that."" He said, ""Yes, I did promise you. And this is the last time, I swear. I won't pull any more hair out of my face. I'll use only my razor to remove my whiskers."" She said, ""You said that nine months ago. But nothing's changed. It's not like I'm asking you to quit drinking or smoking. All I'm asking you is this one little thing. And you refuse to do it. That shows me that you don't respect me."" He said, ""I do respect you. But this habit has got a hold of me. It won't let go of me."" She said, ""No, it's you who won't let go of it."""
477	" He had just bought a used floor lamp. He carried it downstairs to his apartment. He put it on the floor. It wobbled. He banged it down to fix the wobbling. It still wobbled. He lifted it. Big and small chunks of sand-like filler lay on the floor. No filler remained in the base of the lamp. It couldn't stand upright. His wife said, ""I bet you didn't look at the bottom of the lamp before you paid for it, did you? How could you forget to look at the bottom? Remember that mattress you bought when you were single? You looked at the top side, but not the bottom. When you got home, you discovered the huge pee stain. We need to have a baby soon."" He asked, ""A baby? What's a baby got to do with a lamp?"" She said, ""A baby will teach you to check bottoms."""
478	" The red, metal box was half the size of a red brick. The box was attached to the wall near the principal's desk. A thin, glass rod was attached, horizontally, to the front of the box. Embossed red letters on the top of the box said, ""Fire Alarm."" Embossed white letters on the front said, ""Pull in Case of Fire."" Leo, 4, had been learning how to read at home. He recognized the word Pull. He pulled. A loud bell immediately started ringing. Leo jumped. Crying, he ran to his mom. She hugged him. She told him not to worry. Three fire trucks arrived. Six firemen in full gear walked inside. Leo started crying again. One fireman said, ""Here, son, try on my hat."" Leo grinned. His mom took pictures of Leo with the fireman's hat on. Leo started crying again when the fireman left, taking his hat with him."
479	" Her son was upset. He hadn't gotten a bicycle for his birthday. His mom said, ""We'll give you one next year, I promise. Next year you'll be bigger, stronger, and smarter. All of those things will help you be a better bike rider. And you'll be safer too. We don't want you to end up in the hospital. Remember going to the hospital to see Grandma? You don't want to be in a hospital like her, do you?"" He said, ""No way. Grandma went to the hospital, and then she was dead. The hospital killed her."" His mom said, ""No, the hospital tried to save her. Cancer is what killed Grandma."" He asked, ""Did Grandma get cancer from riding a bike?"" His mom said, ""Of course not."" He said, ""So, if you let me ride a bike now, I won't get cancer and I won't end up in a hospital."""
480	" His wife asked, ""Where's my goodbye kiss?"" He said, ""No time."" He got on the elevator. Please be express, he prayed. It wasn't. He dashed outside. He rushed to the nearby train station, bumping into one person. He started down the station steps. An old lady was shuffling down the steps. Why are old people allowed out in the morning, he wondered. Inside the station, he hurried past the free daily newspapers in the metal racks. He swiped his Metro card. Please don't tell me to swipe again, he thought. Many people were climbing the stairs from the platform. Which train had they just gotten off? He squeezed past them all. He was finally on the platform! But it was emptier than usual. He looked south. He didn't see any red taillights. He looked north for his train. He stared hard. Staring hard always works. Every commuter knows that."
481	" On Planet Harmony, two Earthlings were talking. Nathan had just arrived from Earth. Simon said, ""I've been here for almost a year. I had heard about this place for many years. It always sounded too good to be true. But it's all true. People here are so nice! They're never negative. They're never mean or impolite. They're always friendly and helpful."" Nathan said, ""That's exactly why I decided to move here. Hey, maybe you and I can do something together this weekend?"" Simon said, ""I'm afraid I can't. You see, I'm returning to Earth tomorrow."" Nathan asked, ""For a little vacation, or what?"" Simon said, ""Actually, for good. Frankly, I miss Earth. I know this sounds crazy, but I miss the jerks and idiots on Earth. Planet Harmony is just too much sugar. I need to yell at someone. I need someone to yell at me. I need some spice."""
482	" She was a little frazzled. Among other problems, a flower company had been billing her incorrectly. She called her bank. She told the rep about the problem, but he wasn't any help. She told him to cancel that credit card. She went out to lunch several hours later. That evening, she was paying bills online. She said, ""Oh, no! I paid for lunch with my canceled credit card!"" Her husband asked, ""Are you sure? How could a restaurant accept a canceled card?"" She didn't know. She called the restaurant. It was closed. She sent a lengthy email. She apologized and promised she would drop by the next day to pay for lunch. Later, as she digging through a pile of receipts, she found the receipt for lunch. She had paid for lunch with a good credit card, not a bad one. She emailed the restaurant again. ""Never mind,"" she wrote."
483	" Ernie took the Q train to Brooklyn. He wanted to see what Barclays Center, the new arena, looked like up close. He walked up the stairs from the station. He looked at the building. It didn't look new; it looked old. It looked like it was covered with rusty, iron plates. It had a weird shape. He crossed the street. There was a huge hole in part of the arena's roof. He examined the plates. They weren't rusty, just brown. He called his brother. He told Grady about the plates. Grady said, ""You know why they did that? Because when you make it look old in the first place, you don't have to worry that it might look old in the future. That's why some guys marry fat, homely women. That way, they never have to worry about their wife becoming fat and homely down the road. She already is!"""
484	 He wanted to use his thumb drive. He always kept it in his left pants pocket. He started digging around in that pocket. He couldn't feel the drive. Nothing is ever easy, he thought. He emptied his pocket. He put everything on the desk, but there was no thumb drive. He dug into his right pants pocket. He couldn't feel it there, either. He emptied the pocket. There were pens, pencils, and keys, but no thumb drive. He stopped looking for it. He figured he'd find it later, when he was looking for something else. The next day, while looking for his pocketknife, he found his thumb drive. It was in his jacket pocket. He wondered how many hours of his life he'd spent looking for his personal things. He always felt like he'd spent half his life looking for things he'd spent the other half of his life misplacing.
485	" The number of fans attending Yankees games this spring has decreased from last year. In a TV interview, a Yankees spokesman listed various reasons for the decreased attendance. He said, ""Well, first of all, there's the weather. Spring has been cold and rainy. In fact, most people would say that we haven't even had a spring yet. We were still having winter weather in mid-May. Next, our sluggish national economy is hurting attendance. Then, of course, two of our star players are injured. Plus, many fans are watching NBA and NHL playoffs."" Watching the interview with his dad, Irwin said, ""He gave us every reason but the real one. Prices! Every year ticket prices and concession prices go up. Nowadays, a beer costs me what I used to pay for a beer, a hot dog, a bag of peanuts, and a ticket!"" His dad said, ""And, way back when, parking!"""
486	 He went into the bedroom closet. He grabbed his pants and a shirt. He put them on the bed. Then he took his shoes and socks out of the closet. He put the socks next to the shirt. He took off his glasses. He put them on the bed next to his socks. He pulled his T-shirt over his head. He sat down on the bed. He put on his pants and socks. He stood up. He groaned. His glasses lay squashed on the bed. He had been sitting on them. Miraculously, they were not broken. The soft quilt and mattress had helped protect them from breaking. But they were badly bent. He adjusted the temples and nosepieces. He tried the glasses on. He made many more adjustments. Finally, his glasses fit okay. He made a mental note to himself: The bed is a stupid place to put your glasses.
